t,o,h,l,c,v
2025-11-03T01:27:51+00:00,26106.0,26106.0,26106.0,26106.0,1
2025-11-03T01:27:45+00:00,26107.0,26107.0,26106.5,26106.75,3
2025-11-03T01:27:42+00:00,26106.75,26106.75,26106.75,26106.75,1
2025-11-03T01:27:39+00:00,26105.75,26106.0,26105.75,26105.75,4
2025-11-03T01:27:30+00:00,26106.75,26106.75,26105.75,26105.75,5
2025-11-03T01:27:27+00:00,26106.75,26106.75,26106.75,26106.75,1
2025-11-03T01:27:24+00:00,26107.75,26107.75,26107.0,26107.5,6
2025-11-03T01:27:21+00:00,26107.25,26107.25,26106.0,26107.25,16
2025-11-03T01:27:15+00:00,26107.0,26107.0,26106.75,26106.75,5
2025-11-03T01:27:06+00:00,26106.25,26106.5,26105.5,26106.5,9
2025-11-03T01:27:03+00:00,26106.25,26106.25,26106.25,26106.25,1
2025-11-03T01:26:57+00:00,26106.0,26107.0,26105.75,26106.5,6
2025-11-03T01:26:51+00:00,26106.25,26106.25,26106.25,26106.25,1
2025-11-03T01:26:45+00:00,26106.25,26106.5,26106.0,26106.5,6
2025-11-03T01:26:36+00:00,26105.75,26106.0,26105.5,26105.5,7
2025-11-03T01:26:30+00:00,26106.5,26107.5,26106.5,26106.5,12
2025-11-03T01:26:27+00:00,26105.25,26106.5,26105.25,26106.5,14
2025-11-03T01:26:24+00:00,26105.0,26105.0,26105.0,26105.0,2
2025-11-03T01:26:21+00:00,26104.5,26104.5,26104.0,26104.5,3
2025-11-03T01:26:18+00:00,26104.25,26104.75,26104.25,26104.25,4
2025-11-03T01:26:12+00:00,26104.25,26105.25,26103.25,26104.0,49
2025-11-03T01:26:09+00:00,26103.25,26104.75,26103.25,26103.5,14
2025-11-03T01:26:06+00:00,26101.0,26103.0,26100.5,26102.75,9
2025-11-03T01:26:03+00:00,26101.75,26101.75,26101.0,26101.0,3
2025-11-03T01:26:00+00:00,26102.75,26102.75,26101.0,26101.75,19
2025-11-03T01:25:54+00:00,26103.25,26103.25,26102.75,26102.75,2
2025-11-03T01:25:51+00:00,26104.75,26104.75,26104.0,26104.0,2
2025-11-03T01:25:48+00:00,26105.0,26105.0,26103.5,26103.5,7
2025-11-03T01:25:45+00:00,26104.5,26105.5,26104.5,26105.5,24
2025-11-03T01:25:42+00:00,26103.25,26104.0,26103.25,26104.0,12
2025-11-03T01:25:36+00:00,26103.0,26103.5,26102.25,26103.5,13
2025-11-03T01:25:33+00:00,26103.25,26104.25,26102.75,26102.75,13
2025-11-03T01:25:30+00:00,26103.0,26103.0,26102.0,26102.25,16
2025-11-03T01:25:27+00:00,26104.0,26104.0,26101.75,26103.0,36
2025-11-03T01:25:15+00:00,26104.25,26104.25,26104.25,26104.25,1
